name,norad_id,epoch_year,epoch_day,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,bstar_drag,classification,source,line1,line2,semi_major_axis_km,orbital_period_min,altitude_km
KUIPER-00078,64825,26,61.10079597,51.9016,329.1456,8.92e-05,90.8433,269.26310000000007,887.9579022,7.951300000000001e-05,U,active,1 64825U 25151K   26061.10079597  .00000385  00000+0  79513-4 0  9996,2 64825  51.9016 329.1456 0000892  90.8433 269.2631 14.79929837 34257,7007.682613999984,97.30191013102738,636.6826139999839
KUIPER-00079,64826,26,61.12904424,51.9008,333.9968,7.76e-05,81.0073,279.0977,887.9714034,0.0007955,U,active,1 64826U 25151L   26061.12904424  .00005851  00000+0  79550-3 0  9998,2 64826  51.9008 333.9968 0000776  81.0073 279.0977 14.79952339 35383,7007.611581408993,97.30043069988352,636.6115814089926
KUIPER-00080,64827,26,61.16292789,51.9003,333.854,8.46e-05,86.1937,273.9122,887.960064,7.0922e-05,U,active,1 64827U 25151M   26061.16292789  .00000320  00000+0  70922-4 0  9998,2 64827  51.9003 333.8540 0000846  86.1937 273.9122 14.79933440 34192,7007.67124020437,97.30167324281827,636.6712402043704
KUIPER-00082,64828,26,61.14260597,51.9026,321.4742,6.33e-05,106.4727,253.63049999999998,887.9680992,-0.0006866600000000001,U,active,1 64828U 25151N   26061.14260597 -.00005453  00000+0 -68666-3 0  9994,2 64828  51.9026 321.4742 0000633 106.4727 253.6305 14.79946832 34368,7007.628965318653,97.30079276253352,636.6289653186532
KUIPER-00083,64829,26,61.13456145,51.9045,329.0032,6.83e-05,38.27770000000001,321.8233,887.9723238000001,-5.360700000000001e-05,U,active,1 64829U 25151P   26061.13456145 -.00000630  00000+0 -53607-4 0  9992,2 64829  51.9045 329.0032 0000683  38.2777 321.8233 14.79953873 35449,7007.606739060762,97.30032984615865,636.6067390607623
KUIPER-00084,64830,26,61.12371596,51.9022,339.0304,0.0001133,191.5275,168.5662,887.9669687999999,0.00033879,U,active,1 64830U 25151Q   26061.12371596  .00002363  00000+0  33879-3 0  9990,2 64830  51.9022 339.0304 0001133 191.5275 168.5662 14.79944948 34114,7007.634912553463,97.30091662842044,636.6349125534634
KUIPER-00085,64831,26,61.10888997,51.9038,321.6493,7.64e-05,110.0805,250.02390000000003,887.9651262000002,0.00092014,U,active,1 64831U 25151R   26061.10888997  .00006802  00000+0  92014-3 0  9995,2 64831  51.9038 321.6493 0000764 110.0805 250.0239 14.79941877 34353,7007.644606825789,97.30111853575178,636.6446068257892
KUIPER-00086,64832,26,61.16562679,51.9025,331.37,7.42e-05,74.6879,285.4165,887.9639826,0.0008127400000000001,U,active,1 64832U 25151S   26061.16562679  .00005981  00000+0  81274-3 0  9991,2 64832  51.9025 331.3700 0000742  74.6879 285.4165 14.79939971 34229,7007.65062354179,97.30124384889662,636.6506235417901
KUIPER-00087,64833,26,59.90221854,51.9005,319.447,7.6e-05,98.1661,261.9387,887.6419248,0.0006176500000000001,U,active,1 64833U 25151T   26059.90221854  .00004432  00000+0  61765-3 0  9991,2 64833  51.9005 319.4470 0000760  98.1661 261.9387 14.79403208 34278,7009.3455503116875,97.33654707608287,638.3455503116875
KUIPER-00089,64834,26,61.10990207,51.9023,319.0931,4.72e-05,206.3261,153.7677,887.9084832000001,-0.0026094,U,active,1 64834U 25151U   26061.10990207 -.00020013  00000+0 -26094-2 0  9992,2 64834  51.9023 319.0931 0000472 206.3261 153.7677 14.79847472 34394,7007.942632880485,97.30732573768925,636.9426328804848
KUIPER-00090,64835,26,61.1196684,51.8992,311.5982,6.46e-05,108.4015,251.70180000000002,887.9658756,0.00073612,U,active,1 64835U 25151V   26061.11966840  .00005396  00000+0  73612-3 0  9994,2 64835  51.8992 311.5982 0000646 108.4015 251.7018 14.79943126 34496,7007.6406640844825,97.3010364183414,636.6406640844825
KUIPER-00091,64836,26,61.11462896,51.9022,316.5987,0.000106,107.3608,252.7471,887.8734917999999,0.0007779000000000001,U,active,1 64836U 25151W   26061.11462896  .00005694  00000+0  77790-3 0  9999,2 64836  51.9022 316.5987 0001060 107.3608 252.7471 14.79789153 34424,7008.126755292406,97.31116065289879,637.1267552924064
KUIPER-00092,64837,26,61.1061919,51.9022,324.1307,9.32e-05,89.6767,270.4302,887.9672958,0.00082852,U,active,1 64837U 25151X   26061.10619190  .00006102  00000+0  82852-3 0  9990,2 64837  51.9022 324.1307 0000932  89.6767 270.4302 14.79945493 35535,7007.633192147192,97.30088079669567,636.633192147192
KUIPER-00093,64838,26,61.10343547,51.9012,326.6239,9.49e-05,89.35520000000001,270.7519,887.9887314,0.00076642,U,active,1 64838U 25151Y   26061.10343547  .00005633  00000+0  76642-3 0  9999,2 64838  51.9012 326.6239 0000949  89.3552 270.7519 14.79981219 34283,7007.520417873456,97.29853200251995,636.5204178734557
KUIPER-00094,64839,26,61.13827855,51.8903,297.0618,0.0005341,258.7571,101.2802,902.5192499999999,-0.00026884,U,active,1 64839U 25151Z   26061.13827855 -.00004054  00000+0 -26884-3 0  9993,2 64839  51.8903 297.0618 0005341 258.7571 101.2802 15.04198750 34707,6932.103298207853,95.73203009243294,561.1032982078532
LEMUR-2-HUBBLE-5,64840,26,61.06001347,97.7585,176.8364,0.0004847,349.2107,10.900800000000002,896.2421178,0.00027308,U,active,1 64840U 25135BT  26061.06001347  .00002835  00000+0  27308-3 0  9994,2 64840  97.7585 176.8364 0004847 349.2107  10.9008 14.93736863 37917,6964.433172468948,96.40252146605825,593.4331724689482
LEMUR-2-KARENDARRELL,64841,26,61.06759085,97.7585,177.6345,0.0007651,208.53530000000003,151.5451,898.9596804000001,0.0010238,U,active,1 64841U 25135BU  26061.06759085  .00012133  00000+0  10238-2 0  9999,2 64841  97.7585 177.6345 0007651 208.5353 151.5451 14.98266134 37965,6950.390398296698,96.11109584086748,579.3903982966976
STARLINK-34723,64842,26,61.11635705,97.6024,277.9782,0.0002676,85.7774,274.3759,903.3858216,0.00043478,U,active,1 64842U 25152A   26061.11635705  .00006217  00000+0  43478-3 0  9996,2 64842  97.6024 277.9782 0002676  85.7774 274.3759 15.05643036 34271,6927.669515501025,95.6401992749628,556.6695155010248
STARLINK-34725,64843,26,61.09974515,97.6001,278.0062,0.0002156,63.662499999999994,296.4822,903.3823884,0.00049488,U,active,1 64843U 25152B   26061.09974515  .00007085  00000+0  49488-3 0  9990,2 64843  97.6001 278.0062 0002156  63.6625 296.4822 15.05637314 34271,6927.687067359625,95.64056274444856,556.687067359625
STARLINK-34709,64844,26,61.16894424,97.6003,278.0606,0.0001036,105.9394,254.1947,903.3949104,0.00050531,U,active,1 64844U 25152C   26061.16894424  .00007239  00000+0  50531-3 0  9991,2 64844  97.6003 278.0606 0001036 105.9394 254.1947 15.05658184 34285,6927.623050544194,95.63923706604048,556.6230505441936
STARLINK-34706,64845,26,61.11356984,97.6022,277.9827000000001,0.0002383,80.5978,279.5518,903.3914837999998,0.00017212,U,active,1 64845U 25152D   26061.11356984  .00002424  00000+0  17212-3 0  9991,2 64845  97.6022 277.9827 0002383  80.5978 279.5518 15.05652473 34271,6927.640568367171,95.63959982948869,556.640568367171
STARLINK-34736,64846,26,61.14403438,97.6024,278.0891,0.000204,50.7383,309.4024,903.3935448000001,0.0003235,U,active,1 64846U 25152E   26061.14403438  .00004611  00000+0  32350-3 0  9992,2 64846  97.6024 278.0891 0002040  50.7383 309.4024 15.05655908 34288,6927.630031894096,95.63938163752086,556.6300318940957
STARLINK-34746,64847,26,61.14957105,97.6013,278.0891,0.0001394,76.966,283.1722,903.3936342000001,0.00033800999999999997,U,active,1 64847U 25152F   26061.14957105  .00004820  00000+0  33801-3 0  9992,2 64847  97.6013 278.0891 0001394  76.9660 283.1722 15.05656057 34285,6927.629574854394,95.63937217303008,556.6295748543944
STARLINK-34748,64848,26,61.13573123,97.6031,278.1072,0.0002004,76.9789,283.1661,903.391449,0.00024153,U,active,1 64848U 25152G   26061.13573123  .00003426  00000+0  24153-3 0  9997,2 64848  97.6031 278.1072 0002004  76.9789 283.1661 15.05652415 34285,6927.640746275938,95.63960351367018,556.640746275938
STARLINK-34756,64849,26,61.12617574,97.6008,278.142,0.0001923,44.5062,315.6316,900.759783,0.00034237,U,active,1 64849U 25152H   26061.12617574  .00004343  00000+0  34237-3 0  9999,2 64849  97.6008 278.1420 0001923  44.5062 315.6316 15.01266305 34284,6941.127413158688,95.91902483950042,570.1274131586879
STARLINK-34757,64850,26,61.16065385,97.6002,278.0715,0.0002474,68.588,291.561,903.3848106,-1.3046e-05,U,active,1 64850U 25152J   26061.16065385 -.00000249  00000+0 -13046-4 0  9991,2 64850  97.6002 278.0715 0002474  68.5880 291.5610 15.05641351 34283,6927.674684116135,95.64030630824512,556.6746841161348
STARLINK-34722,64851,26,61.17173388,97.6016,278.0587,0.0001288,88.3773,271.7602,903.3857333999999,0.00039005,U,active,1 64851U 25152K   26061.17173388  .00005571  00000+0  39005-3 0  9999,2 64851  97.6016 278.0587 0001288  88.3773 271.7602 15.05642889 34287,6927.669966412464,95.64020861257494,556.6699664124644
STARLINK-34564,64852,26,61.1551106,97.6013,278.0813,0.0001872,74.9431,285.2003,903.3909323999999,0.00018498,U,active,1 64852U 25152L   26061.15511060  .00002609  00000+0  18498-3 0  9993,2 64852  97.6013 278.0813 0001872  74.9431 285.2003 15.05651554 34282,6927.643387302277,95.6396582047429,556.643387302277
STARLINK-34676,64853,26,61.10803231,97.6018,277.9886,0.0001914,74.7937,285.3501,903.3923561999999,0.00027425,U,active,1 64853U 25152M   26061.10803231  .00003899  00000+0  27425-3 0  9995,2 64853  97.6018 277.9886 0001914  74.7937 285.3501 15.05653927 34271,6927.63610838212,95.63950747096216,556.6361083821203
STARLINK-34682,64854,26,61.12743928,97.60300000000001,278.1228,0.0001952,62.748900000000006,297.3936,903.4019940000001,0.00062224,U,active,1 64854U 25152N   26061.12743928  .00008934  00000+0  62224-3 0  9995,2 64854  97.6030 278.1228 0001952  62.7489 297.3936 15.05669990 34283,6927.586837374349,95.63848715613972,556.5868373743488
STARLINK-34631,64855,26,61.15787701,97.6012,278.0771,0.0001322,90.5892,269.5486,903.3926676000001,0.0002456,U,active,1 64855U 25152P   26061.15787701  .00003485  00000+0  24560-3 0  9993,2 64855  97.6012 278.0771 0001322  90.5892 269.5486 15.05654446 34285,6927.634516408452,95.63947450396596,556.6345164084523
STARLINK-34578,64856,26,61.12188878,97.6031,278.1343,0.0002005,73.1026,287.0421,903.3918258,0.00023916,U,active,1 64856U 25152Q   26061.12188878  .00003392  00000+0  23916-3 0  9992,2 64856  97.6031 278.1343 0002005  73.1026 287.0421 15.05653043 34284,6927.638819954019,95.63956362289237,556.6388199540188
STARLINK-34683,64857,26,61.14682086,97.6009,278.0979,0.0001672,77.8545,282.2869,903.4035714,0.00092267,U,active,1 64857U 25152R   26061.14682086  .00013286  00000+0  92267-3 0  9993,2 64857  97.6009 278.0979 0001672  77.8545 282.2869 15.05672619 34283,6927.578773367664,95.63832016526828,556.5787733676643
STARLINK-34654,64858,26,61.12465561,97.6032,278.1148,0.0001796,90.59730000000002,269.546,903.3927054000001,0.00028084999999999997,U,active,1 64858U 25152S   26061.12465561  .00003994  00000+0  28085-3 0  9991,2 64858  97.6032 278.1148 0001796  90.5973 269.5460 15.05654509 34286,6927.634323163156,95.6394705021934,556.6343231631563
STARLINK-34575,64859,26,61.11912513,97.6028,278.1306,0.0002445,73.9862,286.1634,903.394923,7.845600000000001e-05,U,active,1 64859U 25152T   26061.11912513  .00001072  00000+0  78456-4 0  9998,2 64859  97.6028 278.1306 0002445  73.9862 286.1634 15.05658205 34287,6927.62298612936,95.63923573212288,556.6229861293596
STARLINK-34570,64860,26,61.11080345,97.601,277.9969,0.0001844,91.4823,268.6615,903.3902544,0.00024311,U,active,1 64860U 25152U   26061.11080345  .00003449  00000+0  24311-3 0  9999,2 64860  97.6010 277.9969 0001844  91.4823 268.6615 15.05650424 34274,6927.646853461452,95.63972998290073,556.6468534614523
STARLINK-34651,64861,26,61.04526293,97.6014,278.2421,6.43e-05,124.7226,235.40589999999997,900.7663284,0.00028229,U,active,1 64861U 25152V   26061.04526293  .00003571  00000+0  28229-3 0  9997,2 64861  97.6014 278.2421 0000643 124.7226 235.4059 15.01277214 34282,6941.093788078236,95.91832784587909,570.0937880782358
STARLINK-34684,64862,26,61.13850047,97.60300000000001,278.1118000000001,0.0002041,71.8558,288.2891,903.3902094000001,0.00014945,U,active,1 64862U 25152W   26061.13850047  .00002096  00000+0  14945-3 0  9996,2 64862  97.6030 278.1118 0002041  71.8558 288.2891 15.05650349 34285,6927.647083516417,95.63973474694156,556.6470835164173
STARLINK-34690,64863,26,61.1301959,97.6032,278.1234,0.0002584,70.1773,289.9732,903.3889643999998,4.7758000000000006e-05,U,active,1 64863U 25152X   26061.13019590  .00000628  00000+0  47758-4 0  9995,2 64863  97.6032 278.1234 0002584  70.1773 289.9732 15.05648274 34286,6927.6534483780515,95.6398665522596,556.6534483780515
STARLINK-34628,64864,26,61.1412678,97.6028,278.1024,0.0001974,63.4658,296.677,903.3918864,0.00023721000000000001,U,active,1 64864U 25152Y   26061.14126780  .00003364  00000+0  23721-3 0  9990,2 64864  97.6028 278.1024 0001974  63.4658 296.6770 15.05653144 34287,6927.638510147593,95.63955720734043,556.6385101475926
STARLINK-34544,64865,26,61.13296238,97.6036,278.1099,0.0001924,88.3575,271.7872,903.3926316000001,0.00023949000000000003,U,active,1 64865U 25152Z   26061.13296238  .00003397  00000+0  23949-3 0  9994,2 64865  97.6036 278.1099 0001924  88.3575 271.7872 15.05654386 34284,6927.634700451605,95.63947831517822,556.6347004516047
LIDE,64869,26,61.16633163,97.684,127.41449999999999,0.0004863,215.6161,144.4735,896.1902597999999,0.00032677,U,active,1 64869U 25154A   26061.16633163  .00003398  00000+0  32677-3 0  9994,2 64869  97.6840 127.4145 0004863 215.6161 144.4735 14.93650433 33020,6964.701834239146,96.40809979265076,593.7018342391457
TRACERS 1,64870,26,61.16429789,97.6819,127.3817,0.0004157,247.2734,112.8047,895.8690102000002,0.00016894000000000002,U,active,1 64870U 25154B   26061.16429789  .00001706  00000+0  16894-3 0  9997,2 64870  97.6819 127.3817 0004157 247.2734 112.8047 14.93115017 33025,6966.366716013571,96.44267076579807,595.366716013571
ATHENA EPIC,64871,26,61.16913397,97.6797,127.47169999999998,0.0005403,235.9646,124.10609999999998,896.2016652,0.00023354,U,active,1 64871U 25154C   26061.16913397  .00002413  00000+0  23354-3 0  9996,2 64871  97.6797 127.4717 0005403 235.9646 124.1061 14.93669442 33031,6964.642743834331,96.40687286685484,593.6427438343308
SKYCRAFT-4B,64872,26,61.15528865,97.6797,127.7912,0.0003962,252.41169999999997,107.6672,897.6785412000002,0.0007276,U,active,1 64872U 25154D   26061.15528865  .00008137  00000+0  72760-3 0  9992,2 64872  97.6797 127.7912 0003962 252.4117 107.6672 14.96130902 33038,6957.001748581412,96.24826264032342,586.0017485814124
TRACERS 2,64873,26,61.16395066,97.6819,127.3904,0.0002526,304.9885,55.1097,895.8605243999999,0.00016765,U,active,1 64873U 25154E   26061.16395066  .00001691  00000+0  16765-3 0  9990,2 64873  97.6819 127.3904 0002526 304.9885  55.1097 14.93100874 33020,6966.4107073118785,96.44358429328734,595.4107073118785
PEXT (BARD),64874,26,61.1379585,97.409,128.1534,0.0001527,326.1012,34.0125,911.8200138,0.0002062,U,active,1 64874U 25154F   26061.13795850  .00004335  00000+0  20620-3 0  9996,2 64874  97.4090 128.1534 0001527 326.1012  34.0125 15.19700023 33586,6884.883479807837,94.75554242325626,513.8834798078369
REAL,64875,26,61.12677273,97.4159,129.699,0.000175,124.42310000000002,235.7174,916.7896854000002,0.00089247,U,active,1 64875U 25154G   26061.12677273  .00024346  00000+0  89247-3 0  9998,2 64875  97.4159 129.6990 0001750 124.4231 235.7174 15.27982809 33672,6859.9802059652275,94.24189797936397,488.98020596522747
IONOSFERA-M 3,64876,26,61.18379105,98.5909,25.8528,0.0001843,130.1778,229.9561,852.8785536,5.6593000000000005e-05,U,active,1 64876U 25155A   26061.18379105  .00000081  00000+0  56593-4 0  9998,2 64876  98.5909  25.8528 0001843 130.1778 229.9561 14.21464256 31201,7198.54204649039,101.30398945465991,827.54204649039
IONOSFERA-M 4,64877,26,61.14839028,98.5905,25.7369,0.0001518,110.4127,249.7214,852.8795652,6.1237e-05,U,active,1 64877U 25155B   26061.14839028  .00000091  00000+0  61237-4 0  9992,2 64877  98.5905  25.7369 0001518 110.4127 249.7214 14.21465942 31194,7198.536354364662,101.30386929805174,827.5363543646617
INNOSAT 16 (RS92S7),64878,26,61.16638799,97.4447,28.8161,0.0010045,191.7658,168.3346,914.4217409999999,0.00036329,U,active,1 64878U 25155C   26061.16638799  .00008752  00000+0  36329-3 0  9992,2 64878  97.4447  28.8161 0010045 191.7658 168.3346 15.24036235 64364,6871.817959621273,94.48594245529866,500.8179596212731
GEOSCAN 6 (RS92S6),64879,26,61.1833703,97.4445,29.574,0.000763,179.3176,180.8075,916.6400880000001,0.0005497,U,active,1 64879U 25155D   26061.18337030  .00014846  00000+0  54970-3 0  9992,2 64879  97.4445  29.5740 0007630 179.3176 180.8075 15.27733480 64410,6860.726560180949,94.25727843576485,489.7265601809486
GEOSCAN 1 (RS92S1),64880,26,61.15571862,97.4443,29.615700000000004,0.000754,179.213,180.9122,916.8832830000001,0.00057432,U,active,1 64880U 25155E   26061.15571862  .00015709  00000+0  57432-3 0  9999,2 64880  97.4443  29.6157 0007540 179.2130 180.9122 15.28138805 64417,6859.51334275602,94.23227754497078,488.5133427560204
239ALFEROV (RS61S),64881,26,61.18873875,97.4449,29.905000000000005,0.0007203,176.5036,183.6256,917.7548622,0.00070128,U,active,1 64881U 25155F   26061.18873875  .00020081  00000+0  70128-3 0  9998,2 64881  97.4449  29.9050 0007203 176.5036 183.6256 15.29591437 64435,6855.169731262289,94.14278644395941,484.16973126228913
2025-155G,64882,26,61.06242711,97.4467,29.476000000000003,0.0007082,179.9633,180.1607,916.4181486,0.00049439,U,active,1 64882U 25155G   26061.06242711  .00013191  00000+0  49439-3 0  9990,2 64882  97.4467  29.4760 0007082 179.9633 180.1607 15.27363581 64396,6861.83420890009,94.28010579230904,490.83420890008983
2025-155H,64883,26,61.12795612,97.446,29.528300000000005,0.0007133,177.4888,182.6388,916.4181852,0.0004958,U,active,1 64883U 25155H   26061.12795612  .00013229  00000+0  49580-3 0  9990,2 64883  97.4460  29.5283 0007133 177.4888 182.6388 15.27363642 64406,6861.834026201013,94.28010202694087,490.83402620101333
2025-155J,64884,26,61.12747866,97.4454,29.529499999999995,0.0007713,175.1977,184.9337,916.409232,0.00050037,U,active,1 64884U 25155J   26061.12747866  .00013347  00000+0  50037-3 0  9999,2 64884  97.4454  29.5295 0007713 175.1977 184.9337 15.27348720 64400,6861.878718950514,94.28102313137762,490.87871895051376
2025-155K,64885,26,61.15943317,97.4399,30.4183,0.0007712,162.0845,198.0671,920.2633265999999,0.001108,U,active,1 64885U 25155K   26061.15943317  .00036270  00000+0  11080-2 0  9996,2 64885  97.4399  30.4183 0007712 162.0845 198.0671 15.33772211 64471,6842.706797837578,93.88617094980084,471.70679783757805
2025-155L,64886,26,61.18611559,97.43810000000002,30.516200000000005,0.0007557,160.354,199.7996,920.8702668000002,0.001124,U,active,1 64886U 25155L   26061.18611559  .00037998  00000+0  11240-2 0  9996,2 64886  97.4381  30.5162 0007557 160.3540 199.7996 15.34783778 64481,6839.699808810377,93.82429112434883,468.69980881037736
2025-155M,64887,26,61.17509681,97.4411,30.289300000000004,0.000752,160.875,199.2775,919.6667753999999,0.0009303900000000001,U,active,1 64887U 25155M   26061.17509681  .00029477  00000+0  93039-3 0  9998,2 64887  97.4411  30.2893 0007520 160.8750 199.2775 15.32777959 64462,6845.665538894683,93.947071168708,474.66553889468287
2025-155N,64888,26,61.17936012,97.4387,30.544900000000002,0.0007548,156.6781,203.4806,920.9142029999999,0.0010967000000000001,U,active,1 64888U 25155N   26061.17936012  .00037157  00000+0  10967-2 0  9993,2 64888  97.4387  30.5449 0007548 156.6781 203.4806 15.34857005 64480,6839.4822620817495,93.81981483024212,468.48226208174947
2025-155P,64889,26,61.1869965,97.4476,29.323700000000002,0.0007099,178.3599,181.7663,915.191403,0.00030484,U,active,1 64889U 25155P   26061.18699650  .00007613  00000+0  30484-3 0  9990,2 64889  97.4476  29.3237 0007099 178.3599 181.7663 15.25319005 64392,6867.964690065373,94.40648121997273,496.96469006537336
GEOSCAN 2 (RS92S2),64890,26,61.16955797,97.4442,29.736800000000002,0.0007489,164.6313,195.5156,917.0652114000001,0.0005383,U,active,1 64890U 25155Q   26061.16955797  .00014854  00000+0  53830-3 0  9992,2 64890  97.4442  29.7368 0007489 164.6313 195.5156 15.28442019 64420,6858.606114250243,94.21358364265173,487.6061142502431
GEOSCAN 5 (RS92S5),64891,26,61.13512689,97.4441,29.9462,0.0005798,179.5353,180.5894,917.9534784000001,0.00067386,U,active,1 64891U 25155R   26061.13512689  .00019484  00000+0  67386-3 0  9994,2 64891  97.4441  29.9462 0005798 179.5353 180.5894 15.29922464 64439,6854.1808671578965,94.12241691223379,483.1808671578965
GEOSCAN 4 (RS92S4),64892,26,61.12801732,97.4444,29.9623,0.0005776,179.9097,180.2146,918.0154716,0.00071524,U,active,1 64892U 25155S   26061.12801732  .00020754  00000+0  71524-3 0  9995,2 64892  97.4444  29.9623 0005776 179.9097 180.2146 15.30025786 64437,6853.872290377523,94.11606086487225,482.8722903775233
GEOSCAN 3 (RS92S3),64893,26,61.17767314,97.4439,30.188699999999997,0.0005439,178.9282,181.1971,918.7703946,0.0008043,U,active,1 64893U 25155T   26061.17767314  .00024285  00000+0  80430-3 0  9997,2 64893  97.4439  30.1887 0005439 178.9282 181.1971 15.31283991 64452,6850.1173771508265,94.03872883563633,479.11737715082654
INNOSAT 3 (RS92S0),64894,26,61.16921729,97.4409,30.7766,0.000495,167.2996,192.8373,921.5988323999999,0.0011724,U,active,1 64894U 25155U   26061.16921729  .00041197  00000+0  11724-2 0  9999,2 64894  97.4409  30.7766 0004950 167.2996 192.8373 15.35998054 64498,6836.094605460971,93.75011877456454,465.09460546097125
2025-155V,64895,26,61.127707,97.4462,29.5304,0.0006955,177.9794,182.1474,916.4147766,0.0004865,U,active,1 64895U 25155V   26061.12770700  .00012976  00000+0  48650-3 0  9999,2 64895  97.4462  29.5304 0006955 177.9794 182.1474 15.27357961 64393,6861.851041227805,94.2804527012905,490.85104122780467
SKYCRAFT-4C,64896,26,61.12364826,97.68090000000001,127.55880000000002,0.00041,248.51719999999997,111.5612,896.7300426,0.0004219,U,active,1 64896U 25154H   26061.12364826  .00004506  00000+0  42190-3 0  9990,2 64896  97.6809 127.5588 0004100 248.5172 111.5612 14.94550071183155,6961.906638850473,96.35006735080474,590.9066388504734
SKYCRAFT-4A,64897,26,61.1459928,97.6833,127.69739999999999,0.0004041,250.74950000000004,109.3289,897.0717947999999,0.0007858800000000001,U,active,1 64897U 25154J   26061.14599280  .00008570  00000+0  78588-3 0  9992,2 64897  97.6833 127.6974 0004041 250.7495 109.3289 14.95119658 31385,6960.138368635192,96.31336142862754,589.1383686351919
SKYKRAFT-4D,64898,26,61.12833086,97.6801,127.51249999999999,0.0003414,239.0311,121.0574,896.9179476,0.0008439,U,active,1 64898U 25154K   26061.12833086  .00009147  00000+0  84390-3 0  9995,2 64898  97.6801 127.5125 0003414 239.0311 121.0574 14.94863246 31294,6960.934255031658,96.32988193757491,589.9342550316578
MICROCARB,64899,26,61.17504564,97.99,140.207,0.0015065,252.58680000000004,107.3692,883.3231344,0.00013004,U,active,1 64899U 25156A   26061.17504564  .00000771  00000+0  13004-3 0  9997,2 64899  97.9900 140.2070 0015065 252.5868 107.3692 14.72205224 32225,7032.173949659726,97.81245009357472,661.1739496597256
CO3D 3,64900,26,61.22560512,97.4334,141.4541,0.000141,162.3019,197.8265,912.122787,0.00028963000000000003,U,active,1 64900U 25156B   26061.22560512  .00006208  00000+0  28963-3 0  9992,2 64900  97.4334 141.4541 0001410 162.3019 197.8265 15.20204645 33282,6883.359800777301,94.72408894001241,512.3598007773007
CO3D 4,64901,26,61.22575675,97.4335,141.4539,2.93e-05,274.9637,85.1565,912.1284258000002,0.00030338,U,active,1 64901U 25156C   26061.22575675  .00006508  00000+0  30338-3 0  9991,2 64901  97.4335 141.4539 0000293 274.9637  85.1565 15.20214043 33280,6883.3314320168365,94.72350335340245,512.3314320168365
CO3D 2,64902,26,61.19241551,97.43360000000001,141.3203,0.0001284,137.83260000000004,222.3008,912.1173036,0.00018958,U,active,1 64902U 25156D   26061.19241551  .00004038  00000+0  18958-3 0  9991,2 64902  97.4336 141.3203 0001284 137.8326 222.3008 15.20195506 33270,6883.387388001857,94.72465839535246,512.3873880018573
CO3D 1,64903,26,61.1925623,97.4331,141.3202,0.0001172,148.214,211.9166,912.1302504,0.00025724000000000005,U,active,1 64903U 25156E   26061.19256230  .00005508  00000+0  25724-3 0  9994,2 64903  97.4331 141.3202 0001172 148.2140 211.9166 15.20217084 33276,6883.322252530528,94.7233138711392,512.3222525305282
STARLINK-34647,64904,26,61.136637,53.1622,21.0209,0.0001196,91.0008,269.113,918.1214915999999,0.00044167,U,active,1 64904U 25157A   26061.13663700  .00012745  00000+0  44167-3 0  9997,2 64904  53.1622  21.0209 0001196  91.0008 269.1130 15.30202486 34957,6853.3446466814785,94.10519282086699,482.3446466814785
STARLINK-34273,64905,26,61.12607911,53.1614,20.952,0.0001303,124.4917,235.62070000000003,918.1445562,0.0016901,U,active,1 64905U 25157B   26061.12607911  .00050099  00000+0  16901-2 0  9997,2 64905  53.1614  20.9520 0001303 124.4917 235.6207 15.30240927 34970,6853.229871498067,94.1028288155307,482.22987149806704
STARLINK-34713,64906,26,61.17556821,53.159,20.551,0.0001581,98.5477,261.5703,918.1120698000001,0.00049142,U,active,1 64906U 25157C   26061.17556821  .00014217  00000+0  49142-3 0  9992,2 64906  53.1590  20.5510 0001581  98.5477 261.5703 15.30186783 34922,6853.391533282998,94.10615854208433,482.39153328299835
STARLINK-34712,64907,26,61.14602087,53.1621,20.3688,0.0001591,75.9329,284.1848,918.1433238,0.0015445,U,active,1 64907U 25157D   26061.14602087  .00045723  00000+0  15445-2 0  9990,2 64907  53.1621  20.3688 0001591  75.9329 284.1848 15.30238873 34972,6853.236004105315,94.10295512732019,482.23600410531526
STARLINK-34702,64908,26,61.16818068,53.1601,20.5029,0.00021,110.096,250.0267,918.1182252,0.00093282,U,active,1 64908U 25157E   26061.16818068  .00027368  00000+0  93282-3 0  9992,2 64908  53.1601  20.5029 0002100 110.0960 250.0267 15.30197042 34970,6853.360901488369,94.10552762001745,482.36090148836865
STARLINK-34687,64909,26,61.18506451,53.1605,20.6048,0.0001155,62.3964,297.7154,918.1203006,0.00061401,U,active,1 64909U 25157F   26061.18506451  .00017870  00000+0  61401-3 0  9990,2 64909  53.1605  20.6048 0001155  62.3964 297.7154 15.30200501 34922,6853.350573524038,94.10531489559355,482.3505735240378
STARLINK-34642,64910,26,61.15341071,53.1625,20.4164,0.0001445,87.9149,272.2018,918.1222938,0.001152,U,active,1 64910U 25157G   26061.15341071  .00033919  00000+0  11520-2 0  9992,2 64910  53.1625  20.4164 0001445  87.9149 272.2018 15.30203823 34975,6853.340654654189,94.10511059741353,482.34065465418917
STARLINK-34718,64911,26,61.1303035,53.1612,20.980000000000004,0.0001238,100.9855,259.1285,918.1157886,0.00044582,U,active,1 64911U 25157H   26061.13030350  .00012865  00000+0  44582-3 0  9998,2 64911  53.1612  20.9800 0001238 100.9855 259.1285 15.30192981 34965,6853.373026968251,94.10577736795932,482.373026968251
